investment_start_date,investment_end_date,start_price,end_price,price_ratio,forex_ratio,final_buy_point,total_profit
2008-07-28,2023-07-28,1234.3699951171875,4582.22998046875,3.7122013647405017,1.2922389688829894,105.57256430341145,57176538.10367972
2008-07-29,2023-07-31,1263.199951171875,4588.9599609375,3.632805682647712,1.3023500483049093,105.57256430341145,58192782.6987346
2008-07-30,2023-07-31,1284.260009765625,4588.9599609375,3.573232776885248,1.3015071069766668,105.57256430341145,58192782.6987346
2008-07-31,2023-07-31,1267.3800048828125,4588.9599609375,3.620824017467291,1.3056117131341929,105.57256430341145,58192782.6987346
2008-08-01,2023-08-01,1260.31005859375,4576.72998046875,3.631431764954293,1.3201280147467191,105.57256430341145,58767216.32916626
2008-08-04,2023-08-04,1249.010009765625,4478.02978515625,3.585263328671438,1.3226788835112229,105.57256430341145,57414218.56049143
2008-08-05,2023-08-07,1284.8800048828125,4518.43994140625,3.5166240615740256,1.3159819153411056,105.57256430341145,57678159.84890567
2008-08-06,2023-08-07,1289.18994140625,4518.43994140625,3.5048675112043846,1.3159819153411056,105.57256430341145,57678159.84890567
2008-08-07,2023-08-07,1266.0699462890625,4518.43994140625,3.5688707046953496,1.3159819153411056,105.57256430341145,57678159.84890567
2008-08-08,2023-08-08,1296.3199462890625,4499.3798828125,3.4708868714801033,1.2936734541525112,105.57256430341145,57700479.01199588
2008-08-11,2023-08-11,1305.3199462890625,4464.0498046875,3.4198893668778263,1.3148226042821285,105.72402270621858,58364904.99966641
2008-08-12,2023-08-14,1289.5899658203125,4489.72021484375,3.4815098859642752,1.31448673640438,105.72402270621858,58740471.67389403
2008-08-13,2023-08-14,1285.8299560546875,4489.72021484375,3.491690478746941,1.31448673640438,105.72402270621858,58740471.67389403
2008-08-14,2023-08-14,1292.9300537109375,4489.72021484375,3.4725159353806188,1.31448673640438,105.72402270621858,58740471.67389403
2008-08-15,2023-08-15,1298.199951171875,4437.85986328125,3.4184717533498814,1.3201143585110513,105.72402270621858,58237351.22664465
2008-08-18,2023-08-18,1278.5999755859375,4369.7099609375,3.417573943668359,1.3226287277698747,105.72402270621858,57317438.86741033
2008-08-19,2023-08-21,1266.68994140625,4399.77001953125,3.473438823274089,1.3189161758263492,105.72402270621858,57590271.70544155
2008-08-20,2023-08-21,1274.5400390625,4399.77001953125,3.4520453533711994,1.3189161758263492,105.72402270621858,57590271.70544155
2008-08-21,2023-08-21,1277.719970703125,4399.77001953125,3.4434540591159983,1.3189161758263492,105.72402270621858,57590271.70544155
2008-08-22,2023-08-22,1292.199951171875,4387.5498046875,3.3954109042555705,1.3273850324254466,105.72402270621858,57835338.59415986
2008-08-25,2023-08-25,1266.8399658203125,4405.7099609375,3.477716270250983,1.3258328380724869,105.72402270621858,58036457.98619284
2008-08-26,2023-08-28,1271.510009765625,4433.31005859375,3.4866497507250718,1.3368397504190563,105.72402270621858,58680162.86313079
