investment_start_date,total_profit,dayofweek
1979-05-07 00:00:00,6253.56005859375,0
1979-05-08 00:00:00,6236.81982421875,1
1979-05-09 00:00:00,6248.8798828125,2
1979-05-10 00:00:00,6264.0400390625,3
1979-05-11 00:00:00,6274.1201171875,4
1979-05-14 00:00:00,6296.919921875,0
1979-05-15 00:00:00,6308.8798828125,1
1979-05-16 00:00:00,6341.259765625,2
1979-05-17 00:00:00,6287.0,3
1979-05-18 00:00:00,6315.47998046875,4
1979-05-21 00:00:00,6306.72021484375,0
1979-05-22 00:00:00,6263.580078125,1
1979-05-23 00:00:00,6233.52978515625,2
1979-05-24 00:00:00,6300.4501953125,3
1979-05-25 00:00:00,6313.81982421875,4
1979-05-28 00:00:00,6332.8798828125,0
1979-05-29 00:00:00,6293.0400390625,1
1979-05-30 00:00:00,6307.4501953125,2
1979-05-31 00:00:00,6252.58984375,3
1979-06-01 00:00:00,6176.93017578125,4
1979-06-04 00:00:00,6198.7099609375,0
1979-06-05 00:00:00,6123.9599609375,1
1979-06-06 00:00:00,6175.64990234375,2
1979-06-07 00:00:00,6186.259765625,3
1979-06-08 00:00:00,6176.56005859375,4
1979-06-11 00:00:00,6065.18994140625,0
1979-06-12 00:00:00,6097.16015625,1
1979-06-13 00:00:00,6120.31005859375,2
1979-06-14 00:00:00,6100.5400390625,3
1979-06-15 00:00:00,6143.93994140625,4
1979-06-18 00:00:00,6188.2099609375,0
1979-06-19 00:00:00,6186.4501953125,1
1979-06-20 00:00:00,6200.75,2
1979-06-21 00:00:00,6248.47021484375,3
1979-06-22 00:00:00,6247.5400390625,4
1979-06-25 00:00:00,6239.83984375,0
1979-06-26 00:00:00,6240.58984375,1
1979-06-27 00:00:00,6258.0400390625,2
1979-06-28 00:00:00,6250.0400390625,3
1979-06-29 00:00:00,6247.259765625,4
1979-07-02 00:00:00,6283.14013671875,0
1979-07-03 00:00:00,6303.080078125,1
1979-07-04 00:00:00,6310.02978515625,2
1979-07-05 00:00:00,6292.419921875,3
1979-07-06 00:00:00,6280.10986328125,4
1979-07-09 00:00:00,6258.7099609375,0
1979-07-10 00:00:00,6177.2099609375,1
1979-07-11 00:00:00,6207.56982421875,2
1979-07-12 00:00:00,6154.81005859375,3
1979-07-13 00:00:00,6109.2998046875,4
1979-07-16 00:00:00,6188.72998046875,0
1979-07-17 00:00:00,6181.66015625,1
1979-07-18 00:00:00,6181.2998046875,2
1979-07-19 00:00:00,6180.2998046875,3
1979-07-20 00:00:00,6179.89990234375,4
1979-07-23 00:00:00,6180.41015625,0
1979-07-24 00:00:00,6210.91015625,1
1979-07-25 00:00:00,6250.31005859375,2
1979-07-26 00:00:00,6243.93994140625,3
1979-07-27 00:00:00,6264.66015625,4
1979-07-30 00:00:00,6275.31005859375,0
1979-07-31 00:00:00,6313.77001953125,1
1979-08-01 00:00:00,6322.68017578125,2
1979-08-02 00:00:00,6329.58984375,3
1979-08-03 00:00:00,6355.72021484375,4
1979-08-06 00:00:00,6392.18017578125,0
1979-08-07 00:00:00,6364.72998046875,1
1979-08-08 00:00:00,6402.669921875,2
1979-08-09 00:00:00,6392.16015625,3
1979-08-10 00:00:00,6394.990234375,4
1979-08-13 00:00:00,6394.6298828125,0
1979-08-14 00:00:00,6395.22021484375,1
1979-08-15 00:00:00,6424.14990234375,2
1979-08-16 00:00:00,6443.56005859375,3
1979-08-17 00:00:00,6452.56005859375,4
1979-08-20 00:00:00,6448.72021484375,0
1979-08-21 00:00:00,6403.2900390625,1
1979-08-22 00:00:00,6415.7998046875,2
1979-08-23 00:00:00,6396.83984375,3
1979-08-24 00:00:00,6384.490234375,4
1979-08-27 00:00:00,6408.10986328125,0
1979-08-28 00:00:00,6435.6298828125,1
1979-08-29 00:00:00,6445.419921875,2
1979-08-30 00:00:00,6437.25,3
1979-08-31 00:00:00,6436.1298828125,4
1979-09-03 00:00:00,6405.7900390625,0
1979-09-04 00:00:00,6401.68017578125,1
1979-09-05 00:00:00,6411.64013671875,2
1979-09-06 00:00:00,6425.5,3
1979-09-07 00:00:00,6410.9599609375,4
1979-09-10 00:00:00,6410.41015625,0
1979-09-11 00:00:00,6426.60986328125,1
1979-09-12 00:00:00,6451.72021484375,2
1979-09-13 00:00:00,6447.8701171875,3
1979-09-14 00:00:00,6455.0,4
1979-09-17 00:00:00,6438.1201171875,0
1979-09-18 00:00:00,6459.830078125,1
1979-09-19 00:00:00,6482.56005859375,2
1979-09-20 00:00:00,6465.66015625,3
1979-09-21 00:00:00,6490.33984375,4
1979-09-25 00:00:00,6491.0,1
1979-09-26 00:00:00,6477.85986328125,2
1979-09-27 00:00:00,6539.7099609375,3
1979-09-28 00:00:00,6568.60986328125,4
1979-10-01 00:00:00,6577.89013671875,0
1979-10-02 00:00:00,6545.1201171875,1
1979-10-03 00:00:00,6542.7001953125,2
1979-10-04 00:00:00,6532.93994140625,3
1979-10-05 00:00:00,6568.830078125,4
1979-10-08 00:00:00,6495.7001953125,0
1979-10-09 00:00:00,6512.83984375,1
1979-10-11 00:00:00,6395.9501953125,3
1979-10-12 00:00:00,6439.75,4
1979-10-15 00:00:00,6526.830078125,0
1979-10-16 00:00:00,6516.6201171875,1
1979-10-17 00:00:00,6496.08984375,2
1979-10-18 00:00:00,6427.56982421875,3
1979-10-19 00:00:00,6416.83984375,4
1979-10-22 00:00:00,6341.72998046875,0
1979-10-23 00:00:00,6371.1298828125,1
1979-10-24 00:00:00,6225.7099609375,2
1979-10-25 00:00:00,6235.31982421875,3
1979-10-26 00:00:00,6207.89013671875,4
1979-10-29 00:00:00,6319.35009765625,0
1979-10-30 00:00:00,6405.580078125,1
1979-10-31 00:00:00,6444.1298828125,2
1979-11-01 00:00:00,6444.1298828125,3
1979-11-02 00:00:00,6424.97021484375,4
1979-11-05 00:00:00,6423.2001953125,0
1979-11-06 00:00:00,6451.830078125,1
1979-11-07 00:00:00,6368.10986328125,2
1979-11-08 00:00:00,6390.6201171875,3
1979-11-09 00:00:00,6403.47021484375,4
1979-11-12 00:00:00,6414.81982421875,0
1979-11-13 00:00:00,6401.75,1
1979-11-14 00:00:00,6414.10986328125,2
1979-11-15 00:00:00,6372.56982421875,3
1979-11-16 00:00:00,6387.10986328125,4
1979-11-19 00:00:00,6374.97021484375,0
1979-11-20 00:00:00,6363.7099609375,1
1979-11-21 00:00:00,6303.60009765625,2
1979-11-22 00:00:00,6328.56005859375,3
1979-11-26 00:00:00,6387.5,0
1979-11-27 00:00:00,6407.7998046875,1
1979-11-28 00:00:00,6420.25,2
1979-11-29 00:00:00,6440.83984375,3
1979-11-30 00:00:00,6450.18994140625,4
1979-12-03 00:00:00,6475.5498046875,0
1979-12-04 00:00:00,6487.64990234375,1
1979-12-05 00:00:00,6507.64990234375,2
1979-12-06 00:00:00,6502.9599609375,3
1979-12-07 00:00:00,6461.33984375,4
1979-12-10 00:00:00,6452.14013671875,0
1979-12-11 00:00:00,6443.97998046875,1
1979-12-12 00:00:00,6501.240234375,2
1979-12-13 00:00:00,6493.6298828125,3
1979-12-14 00:00:00,6509.77001953125,4
1979-12-17 00:00:00,6491.25,0
1979-12-18 00:00:00,6478.3798828125,1
1979-12-19 00:00:00,6477.10986328125,2
1979-12-20 00:00:00,6526.1298828125,3
1979-12-21 00:00:00,6535.93994140625,4
1979-12-25 00:00:00,6546.43994140625,1
1979-12-26 00:00:00,6531.22998046875,2
1979-12-27 00:00:00,6528.830078125,3
1979-12-28 00:00:00,6569.47021484375,4
1980-01-04 00:00:00,6560.16015625,4
1980-01-07 00:00:00,6552.64990234375,0
1980-01-08 00:00:00,6563.27978515625,1
1980-01-09 00:00:00,6591.830078125,2
1980-01-10 00:00:00,6594.009765625,3
1980-01-11 00:00:00,6615.509765625,4
1980-01-14 00:00:00,6659.5498046875,0
1980-01-16 00:00:00,6653.259765625,2
1980-01-17 00:00:00,6656.2998046875,3
1980-01-18 00:00:00,6649.2998046875,4
1980-01-21 00:00:00,6666.27001953125,0
1980-01-22 00:00:00,6684.58984375,1
1980-01-23 00:00:00,6694.18994140625,2
1980-01-24 00:00:00,6746.93017578125,3
1980-01-25 00:00:00,6767.7099609375,4
1980-01-28 00:00:00,6763.60986328125,0
1980-01-29 00:00:00,6770.830078125,1
1980-01-30 00:00:00,6776.60009765625,2
1980-01-31 00:00:00,6768.16015625,3
1980-02-01 00:00:00,6777.64013671875,4
1980-02-04 00:00:00,6794.2099609375,0
1980-02-05 00:00:00,6765.1201171875,1
1980-02-06 00:00:00,6800.330078125,2
1980-02-07 00:00:00,6795.6201171875,3
1980-02-08 00:00:00,6816.02978515625,4
1980-02-12 00:00:00,6828.0498046875,1
1980-02-13 00:00:00,6835.990234375,2
1980-02-14 00:00:00,6839.85986328125,3
1980-02-15 00:00:00,6827.7099609375,4
1980-02-18 00:00:00,6756.60009765625,0
1980-02-19 00:00:00,6763.08984375,1
1980-02-20 00:00:00,6806.009765625,2
1980-02-21 00:00:00,6776.509765625,3
1980-02-22 00:00:00,6783.22021484375,4
1980-02-25 00:00:00,6751.2900390625,0
1980-02-26 00:00:00,6739.43017578125,1
1980-02-27 00:00:00,6777.33984375,2
1980-02-28 00:00:00,6743.990234375,3
1980-02-29 00:00:00,6764.89013671875,4
1980-03-03 00:00:00,6793.56005859375,0
1980-03-04 00:00:00,6778.27001953125,1
1980-03-05 00:00:00,6794.0400390625,2
1980-03-06 00:00:00,6736.08984375,3
1980-03-07 00:00:00,6625.18017578125,4
1980-03-10 00:00:00,6507.16015625,0
1980-03-11 00:00:00,6535.669921875,1
1980-03-12 00:00:00,6609.4599609375,2
1980-03-13 00:00:00,6604.39013671875,3
1980-03-14 00:00:00,6593.39990234375,4
1980-03-17 00:00:00,6562.66015625,0
1980-03-18 00:00:00,6578.2099609375,1
1980-03-19 00:00:00,6584.759765625,2
1980-03-20 00:00:00,6584.759765625,3
1980-03-21 00:00:00,6571.77001953125,4
1980-03-24 00:00:00,6567.25,0
1980-03-25 00:00:00,6531.259765625,1
1980-03-26 00:00:00,6535.8798828125,2
1980-03-27 00:00:00,6481.02001953125,3
1980-03-28 00:00:00,6475.93017578125,4
1980-03-31 00:00:00,6556.18994140625,0
1980-04-01 00:00:00,6502.7998046875,1
1980-04-02 00:00:00,6562.990234375,2
1980-04-03 00:00:00,6614.2001953125,3
1980-04-04 00:00:00,6688.64013671875,4
1980-04-07 00:00:00,6737.06005859375,0
1980-04-08 00:00:00,6682.5400390625,1
1980-04-09 00:00:00,6708.240234375,2
1980-04-10 00:00:00,6730.509765625,3
1980-04-11 00:00:00,6751.9599609375,4
1980-04-14 00:00:00,6808.169921875,0
1980-04-15 00:00:00,6805.77978515625,1
1980-04-16 00:00:00,6770.3701171875,2
1980-04-17 00:00:00,6798.77978515625,3
1980-04-18 00:00:00,6811.39013671875,4
1980-04-21 00:00:00,6810.669921875,0
1980-04-22 00:00:00,6799.009765625,1
1980-04-23 00:00:00,6843.85009765625,2
1980-04-24 00:00:00,6830.31005859375,3
1980-04-25 00:00:00,6904.81005859375,4
1980-04-28 00:00:00,6875.66015625,0
1980-04-30 00:00:00,6865.56005859375,2
1980-05-01 00:00:00,6865.080078125,3
1980-05-02 00:00:00,6882.64990234375,4
1980-05-06 00:00:00,6856.080078125,1
1980-05-07 00:00:00,6834.83984375,2
1980-05-08 00:00:00,6757.7001953125,3
1980-05-09 00:00:00,6808.3798828125,4
1980-05-12 00:00:00,6754.93994140625,0
1980-05-13 00:00:00,6766.93994140625,1
1980-05-14 00:00:00,6747.740234375,2
1980-05-15 00:00:00,6746.509765625,3
1980-05-16 00:00:00,6733.0,4
1980-05-19 00:00:00,6634.330078125,0
1980-05-20 00:00:00,6707.2998046875,1
1980-05-21 00:00:00,6822.18017578125,2
1980-05-22 00:00:00,6836.89013671875,3
1980-05-23 00:00:00,6839.89013671875,4
1980-05-26 00:00:00,6831.919921875,0
1980-05-27 00:00:00,6826.5,1
1980-05-28 00:00:00,6849.0498046875,2
1980-05-29 00:00:00,6841.39990234375,3
1980-05-30 00:00:00,6855.7001953125,4
1980-06-02 00:00:00,6862.7001953125,0
1980-06-03 00:00:00,6826.18017578125,1
1980-06-04 00:00:00,6795.6298828125,2
1980-06-05 00:00:00,6821.240234375,3
1980-06-06 00:00:00,6814.5,4
1980-06-09 00:00:00,6823.0400390625,0
1980-06-10 00:00:00,6783.240234375,1
1980-06-11 00:00:00,6826.009765625,2
1980-06-12 00:00:00,6814.72021484375,3
1980-06-13 00:00:00,6821.81005859375,4
1980-06-16 00:00:00,6852.60986328125,0
1980-06-17 00:00:00,6798.5,1
1980-06-18 00:00:00,6824.9501953125,2
1980-06-19 00:00:00,6791.8798828125,3
1980-06-20 00:00:00,6813.85009765625,4
1980-06-23 00:00:00,6860.89013671875,0
1980-06-24 00:00:00,6806.3701171875,1
1980-06-25 00:00:00,6761.25,2
1980-06-26 00:00:00,6800.52978515625,3
1980-06-27 00:00:00,6825.02978515625,4
1980-06-30 00:00:00,6870.7001953125,0
1980-07-01 00:00:00,6824.35009765625,1
1980-07-02 00:00:00,6819.4501953125,2
1980-07-03 00:00:00,6863.83984375,3
1980-07-04 00:00:00,6846.08984375,4
1980-07-07 00:00:00,6708.490234375,0
1980-07-08 00:00:00,6755.5400390625,1
1980-07-09 00:00:00,6789.7099609375,2
1980-07-10 00:00:00,6794.240234375,3
1980-07-11 00:00:00,6787.9599609375,4
1980-07-14 00:00:00,6779.35986328125,0
1980-07-15 00:00:00,6793.3701171875,1
1980-07-16 00:00:00,6816.14990234375,2
1980-07-17 00:00:00,6810.41015625,3
1980-07-18 00:00:00,6819.77978515625,4
1980-07-21 00:00:00,6842.490234375,0
1980-07-22 00:00:00,6836.10009765625,1
1980-07-23 00:00:00,6837.47021484375,2
1980-07-24 00:00:00,6795.97998046875,3
1980-07-25 00:00:00,6810.490234375,4
1980-07-28 00:00:00,6816.7099609375,0
1980-07-29 00:00:00,6811.3798828125,1
1980-07-30 00:00:00,6821.10009765625,2
1980-07-31 00:00:00,6819.6298828125,3
1980-08-01 00:00:00,6788.2998046875,4
1980-08-04 00:00:00,6753.39990234375,0
1980-08-05 00:00:00,6760.85009765625,1
1980-08-06 00:00:00,6739.97021484375,2
1980-08-07 00:00:00,6739.89013671875,3
1980-08-08 00:00:00,6771.52001953125,4
1980-08-11 00:00:00,6778.5400390625,0
1980-08-12 00:00:00,6801.68017578125,1
1980-08-13 00:00:00,6834.31982421875,2
1980-08-14 00:00:00,6824.0,3
1980-08-15 00:00:00,6836.81982421875,4
1980-08-18 00:00:00,6835.77978515625,0
1980-08-19 00:00:00,6864.5498046875,1
1980-08-20 00:00:00,6878.759765625,2
1980-08-21 00:00:00,6853.68994140625,3
1980-08-22 00:00:00,6886.16015625,4
1980-08-25 00:00:00,6922.990234375,0
1980-08-26 00:00:00,6906.0498046875,1
1980-08-27 00:00:00,6930.66015625,2
1980-08-28 00:00:00,6879.830078125,3
1980-08-29 00:00:00,6914.080078125,4
1980-09-01 00:00:00,6889.5400390625,0
1980-09-02 00:00:00,6915.39990234375,1
1980-09-03 00:00:00,6927.27001953125,2
1980-09-04 00:00:00,6917.56005859375,3
1980-09-05 00:00:00,6943.68994140625,4
1980-09-08 00:00:00,6938.419921875,0
1980-09-09 00:00:00,6937.97998046875,1
1980-09-10 00:00:00,6956.2099609375,2
1980-09-11 00:00:00,6978.89013671875,3
1980-09-12 00:00:00,7000.0400390625,4
1980-09-16 00:00:00,7020.16015625,1
1980-09-17 00:00:00,7031.509765625,2
1980-09-18 00:00:00,7035.83984375,3
1980-09-19 00:00:00,7041.66015625,4
1980-09-22 00:00:00,7046.509765625,0
1980-09-24 00:00:00,6972.6201171875,2
1980-09-25 00:00:00,6989.83984375,3
1980-09-26 00:00:00,6998.52001953125,4
1980-09-29 00:00:00,7060.75,0
1980-09-30 00:00:00,7076.4599609375,1
1980-10-01 00:00:00,7123.080078125,2
1980-10-02 00:00:00,7119.39990234375,3
1980-10-03 00:00:00,7142.240234375,4
1980-10-06 00:00:00,7155.97998046875,0
1980-10-07 00:00:00,7149.91015625,1
1980-10-08 00:00:00,7115.330078125,2
1980-10-09 00:00:00,7130.2998046875,3
1980-10-13 00:00:00,7160.259765625,0
1980-10-14 00:00:00,7157.7998046875,1
1980-10-15 00:00:00,7174.27001953125,2
1980-10-16 00:00:00,7151.77978515625,3
1980-10-17 00:00:00,7169.259765625,4
1980-10-20 00:00:00,7175.330078125,0
1980-10-21 00:00:00,7165.35986328125,1
1980-10-22 00:00:00,7143.85986328125,2
1980-10-23 00:00:00,7130.89013671875,3
1980-10-24 00:00:00,7117.06982421875,4
1980-10-27 00:00:00,7089.18994140625,0
1980-10-28 00:00:00,7088.43994140625,1
1980-10-29 00:00:00,7113.52978515625,2
1980-10-30 00:00:00,7124.77978515625,3
1980-10-31 00:00:00,7150.75,4
1980-11-04 00:00:00,7149.3701171875,1
1980-11-05 00:00:00,7176.39013671875,2
1980-11-06 00:00:00,7188.27978515625,3
1980-11-07 00:00:00,7150.330078125,4
1980-11-10 00:00:00,7166.77001953125,0
1980-11-11 00:00:00,7134.5,1
1980-11-12 00:00:00,7149.85009765625,2
1980-11-13 00:00:00,7154.41015625,3
1980-11-14 00:00:00,7159.56005859375,4
1980-11-17 00:00:00,7126.16015625,0
1980-11-18 00:00:00,7102.47998046875,1
1980-11-19 00:00:00,7135.93994140625,2
1980-11-20 00:00:00,7126.72998046875,3
1980-11-21 00:00:00,7117.89990234375,4
1980-11-25 00:00:00,7145.43017578125,1
1980-11-26 00:00:00,7186.2998046875,2
1980-11-27 00:00:00,7172.169921875,3
1980-11-28 00:00:00,7123.6201171875,4
1980-12-01 00:00:00,7160.2900390625,0
1980-12-02 00:00:00,7143.06005859375,1
1980-12-03 00:00:00,7141.2001953125,2
1980-12-04 00:00:00,7149.47021484375,3
1980-12-05 00:00:00,7136.60009765625,4
1980-12-08 00:00:00,7125.1298828125,0
1980-12-09 00:00:00,7115.10009765625,1
1980-12-10 00:00:00,7098.85009765625,2
1980-12-11 00:00:00,7042.41015625,3
1980-12-12 00:00:00,7033.7001953125,4
1980-12-15 00:00:00,7042.669921875,0
1980-12-16 00:00:00,7036.759765625,1
1980-12-17 00:00:00,7038.10009765625,2
1980-12-18 00:00:00,7063.5400390625,3
1980-12-19 00:00:00,7060.52001953125,4
1980-12-22 00:00:00,7050.7900390625,0
1980-12-23 00:00:00,7023.56982421875,1
1980-12-24 00:00:00,7042.0,2
1980-12-25 00:00:00,7031.8701171875,3
1980-12-26 00:00:00,7063.1298828125,4
1980-12-29 00:00:00,7063.1298828125,0
1980-12-30 00:00:00,7063.1298828125,1
1981-01-05 00:00:00,7150.9501953125,0
1981-01-06 00:00:00,7137.58984375,1
1981-01-07 00:00:00,7200.77001953125,2
1981-01-08 00:00:00,7222.14013671875,3
1981-01-09 00:00:00,7248.1298828125,4
1981-01-12 00:00:00,7251.8798828125,0
1981-01-13 00:00:00,7246.7998046875,1
1981-01-14 00:00:00,7244.77978515625,2
1981-01-16 00:00:00,7255.85009765625,4
1981-01-19 00:00:00,7296.080078125,0
1981-01-20 00:00:00,7289.97998046875,1
1981-01-21 00:00:00,7315.330078125,2
1981-01-22 00:00:00,7293.27978515625,3
1981-01-23 00:00:00,7267.52001953125,4
1981-01-26 00:00:00,7249.419921875,0
1981-01-27 00:00:00,7285.02978515625,1
1981-01-28 00:00:00,7279.41015625,2
1981-01-29 00:00:00,7215.1201171875,3
1981-01-30 00:00:00,7254.009765625,4
1981-02-02 00:00:00,7322.06005859375,0
1981-02-03 00:00:00,7291.31005859375,1
1981-02-04 00:00:00,7288.41015625,2
1981-02-05 00:00:00,7278.43994140625,3
1981-02-06 00:00:00,7264.10986328125,4
1981-02-09 00:00:00,7239.89990234375,0
1981-02-10 00:00:00,7261.52978515625,1
1981-02-12 00:00:00,7261.490234375,3
1981-02-13 00:00:00,7207.22021484375,4
1981-02-16 00:00:00,7165.52001953125,0
1981-02-17 00:00:00,7135.91015625,1
1981-02-18 00:00:00,7157.0,2
1981-02-19 00:00:00,7121.64990234375,3
1981-02-20 00:00:00,7100.81005859375,4
1981-02-23 00:00:00,7095.259765625,0
1981-02-24 00:00:00,7111.22998046875,1
1981-02-25 00:00:00,7121.66015625,2
1981-02-26 00:00:00,7120.240234375,3
1981-02-27 00:00:00,7146.52978515625,4
1981-03-02 00:00:00,7155.580078125,0
1981-03-03 00:00:00,7137.1201171875,1
1981-03-04 00:00:00,7134.39013671875,2
1981-03-05 00:00:00,7094.02978515625,3
1981-03-06 00:00:00,7081.18994140625,4
1981-03-09 00:00:00,7068.72998046875,0
1981-03-10 00:00:00,7059.41015625,1
1981-03-11 00:00:00,7044.8701171875,2
1981-03-12 00:00:00,6986.39013671875,3
1981-03-13 00:00:00,6956.52001953125,4
1981-03-16 00:00:00,7124.330078125,0
1981-03-17 00:00:00,7120.39013671875,1
1981-03-18 00:00:00,7176.669921875,2
1981-03-19 00:00:00,7196.7998046875,3
1981-03-20 00:00:00,7220.93994140625,4
1981-03-23 00:00:00,7293.56982421875,0
1981-03-24 00:00:00,7318.18994140625,1
1981-03-25 00:00:00,7325.9599609375,2
1981-03-26 00:00:00,7307.27001953125,3
1981-03-27 00:00:00,7303.0400390625,4
1981-03-30 00:00:00,7304.68994140625,0
1981-03-31 00:00:00,7334.31005859375,1
1981-04-01 00:00:00,7389.990234375,2
1981-04-02 00:00:00,7416.97021484375,3
1981-04-03 00:00:00,7421.18994140625,4
1981-04-06 00:00:00,7447.740234375,0
1981-04-07 00:00:00,7458.35986328125,1
1981-04-08 00:00:00,7508.52001953125,2
1981-04-09 00:00:00,7491.81982421875,3
1981-04-10 00:00:00,7517.31005859375,4
1981-04-13 00:00:00,7536.9599609375,0
1981-04-14 00:00:00,7514.8798828125,1
1981-04-15 00:00:00,7461.2001953125,2
1981-04-16 00:00:00,7418.740234375,3
1981-04-17 00:00:00,7438.7998046875,4
1981-04-20 00:00:00,7484.7099609375,0
1981-04-21 00:00:00,7497.35986328125,1
1981-04-22 00:00:00,7533.22021484375,2
1981-04-23 00:00:00,7523.72021484375,3
1981-04-24 00:00:00,7534.41015625,4
1981-04-27 00:00:00,7588.02978515625,0
1981-04-28 00:00:00,7623.81005859375,1
1981-04-30 00:00:00,7674.18994140625,3
1981-05-01 00:00:00,7575.60986328125,4
1981-05-06 00:00:00,7465.2998046875,2
1981-05-07 00:00:00,7440.52001953125,3
1981-05-08 00:00:00,7495.25,4
1981-05-11 00:00:00,7551.18994140625,0
1981-05-12 00:00:00,7480.240234375,1
1981-05-13 00:00:00,7390.64013671875,2
1981-05-14 00:00:00,7467.4501953125,3
1981-05-15 00:00:00,7486.83984375,4
1981-05-18 00:00:00,7451.89013671875,0
1981-05-19 00:00:00,7264.009765625,1
1981-05-20 00:00:00,7371.27001953125,2
1981-05-21 00:00:00,7487.4599609375,3
1981-05-22 00:00:00,7541.02001953125,4
1981-05-25 00:00:00,7560.77001953125,0
1981-05-26 00:00:00,7576.18017578125,1
1981-05-27 00:00:00,7529.2001953125,2
1981-05-28 00:00:00,7502.02978515625,3
1981-05-29 00:00:00,7539.68994140625,4
1981-06-01 00:00:00,7589.9501953125,0
1981-06-02 00:00:00,7504.490234375,1
1981-06-03 00:00:00,7480.580078125,2
1981-06-04 00:00:00,7413.240234375,3
1981-06-05 00:00:00,7430.3701171875,4
1981-06-08 00:00:00,7334.97021484375,0
1981-06-09 00:00:00,7375.27001953125,1
1981-06-10 00:00:00,7484.52001953125,2
1981-06-11 00:00:00,7569.2998046875,3
1981-06-12 00:00:00,7634.85986328125,4
1981-06-15 00:00:00,7711.72998046875,0
1981-06-16 00:00:00,7696.52001953125,1
1981-06-17 00:00:00,7705.2998046875,2
1981-06-18 00:00:00,7712.009765625,3
1981-06-19 00:00:00,7714.56982421875,4
1981-06-22 00:00:00,7668.85986328125,0
1981-06-23 00:00:00,7705.41015625,1
1981-06-24 00:00:00,7706.60986328125,2
1981-06-25 00:00:00,7692.83984375,3
1981-06-26 00:00:00,7726.0,4
1981-06-29 00:00:00,7851.72998046875,0
1981-06-30 00:00:00,7867.419921875,1
1981-07-01 00:00:00,7894.93017578125,2
1981-07-02 00:00:00,7904.56005859375,3
1981-07-03 00:00:00,7925.33984375,4
1981-07-06 00:00:00,7927.35986328125,0
1981-07-07 00:00:00,7826.47021484375,1
1981-07-08 00:00:00,7916.3798828125,2
1981-07-09 00:00:00,7895.16015625,3
1981-07-10 00:00:00,7912.97998046875,4
1981-07-13 00:00:00,7923.85986328125,0
1981-07-14 00:00:00,7878.9599609375,1
1981-07-15 00:00:00,7853.9501953125,2
1981-07-16 00:00:00,7887.3798828125,3
1981-07-17 00:00:00,7876.89013671875,4
1981-07-20 00:00:00,7840.16015625,0
1981-07-21 00:00:00,7756.759765625,1
1981-07-22 00:00:00,7760.83984375,2
1981-07-23 00:00:00,7717.06982421875,3
1981-07-24 00:00:00,7743.080078125,4
1981-07-27 00:00:00,7816.759765625,0
1981-07-28 00:00:00,7784.83984375,1
1981-07-29 00:00:00,7823.56005859375,2
1981-07-30 00:00:00,7831.35009765625,3
1981-07-31 00:00:00,7828.259765625,4
1981-08-03 00:00:00,7815.97021484375,0
1981-08-04 00:00:00,7820.06005859375,1
1981-08-05 00:00:00,7888.52978515625,2
1981-08-06 00:00:00,7906.10009765625,3
1981-08-07 00:00:00,7968.93017578125,4
1981-08-10 00:00:00,7978.47021484375,0
1981-08-11 00:00:00,7985.64013671875,1
1981-08-12 00:00:00,7938.89013671875,2
1981-08-13 00:00:00,7953.56982421875,3
1981-08-14 00:00:00,7976.39990234375,4
1981-08-17 00:00:00,8019.14013671875,0
1981-08-18 00:00:00,7949.3798828125,1
1981-08-19 00:00:00,7961.52001953125,2
1981-08-20 00:00:00,7972.9599609375,3
1981-08-21 00:00:00,7995.22998046875,4
1981-08-24 00:00:00,7917.52978515625,0
1981-08-25 00:00:00,7817.22021484375,1
1981-08-26 00:00:00,7852.2900390625,2
1981-08-27 00:00:00,7796.39013671875,3
1981-08-28 00:00:00,7726.58984375,4
1981-08-31 00:00:00,7815.77978515625,0
1981-09-01 00:00:00,7735.7099609375,1
1981-09-02 00:00:00,7678.169921875,2
1981-09-03 00:00:00,7678.4599609375,3
1981-09-04 00:00:00,7662.58984375,4
1981-09-07 00:00:00,7604.169921875,0
1981-09-08 00:00:00,7594.7099609375,1
1981-09-09 00:00:00,7629.169921875,2
1981-09-10 00:00:00,7583.27001953125,3
1981-09-11 00:00:00,7543.4501953125,4
1981-09-14 00:00:00,7542.81982421875,0
1981-09-16 00:00:00,7506.330078125,2
1981-09-17 00:00:00,7539.27001953125,3
1981-09-18 00:00:00,7548.56982421875,4
1981-09-21 00:00:00,7522.60009765625,0
1981-09-22 00:00:00,7492.9599609375,1
1981-09-24 00:00:00,7364.02978515625,3
1981-09-25 00:00:00,7363.06005859375,4
1981-09-28 00:00:00,7037.1201171875,0
1981-09-29 00:00:00,7357.68017578125,1
1981-09-30 00:00:00,7455.5,2
1981-10-01 00:00:00,7365.91015625,3
1981-10-02 00:00:00,7377.1298828125,4
1981-10-05 00:00:00,7499.75,0
1981-10-06 00:00:00,7506.009765625,1
1981-10-07 00:00:00,7545.8798828125,2
1981-10-08 00:00:00,7522.509765625,3
1981-10-09 00:00:00,7516.22021484375,4
1981-10-12 00:00:00,7587.7998046875,0
1981-10-13 00:00:00,7583.169921875,1
1981-10-14 00:00:00,7494.1298828125,2
1981-10-15 00:00:00,7352.490234375,3
1981-10-16 00:00:00,7231.419921875,4
1981-10-19 00:00:00,7076.64990234375,0
1981-10-20 00:00:00,7109.919921875,1
1981-10-21 00:00:00,7253.990234375,2
1981-10-22 00:00:00,7216.2900390625,3
1981-10-23 00:00:00,7262.18994140625,4
